group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep,,25,100,1024,51200,true,3000,1114,9061,29872618,3298369,768471,21219,33584474,4985416,
download_sweep,,25,100,1024,51200,true,3037,1112,9073,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3063,1131,9200,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3063,1115,9112,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3044,1114,9090,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3055,1132,9128,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3054,1114,9103,29872478,3298215,768471,21219,33584334,4985276,
download_sweep,,25,100,1024,51200,true,3063,1111,9145,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3031,1115,9112,29872436,3298103,768471,21219,33584292,4985164,
download_sweep,,25,100,1024,51200,true,3056,1132,9105,29872478,3298215,768471,21219,33584334,4985262,
download_sweep,,25,100,1024,51200,true,3043,1116,9086,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3046,1124,9115,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3051,1119,9122,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3040,1119,9101,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3043,1116,9128,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3053,1110,9158,29872422,3298075,768425,21205,33584232,4985108,
download_sweep,,25,100,1024,51200,true,3071,1134,9155,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3043,1111,9040,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3038,1106,9116,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3062,1117,9139,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3044,1095,9092,29872436,3298103,768425,21219,33584246,4985164,
download_sweep,,25,100,1024,51200,true,3044,1118,9113,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3043,1112,9125,29872436,3298089,768425,21219,33584246,4985136,
