group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
latency_sweep,,100,100,1024,2048,True,6754,3550,10360,33562012,3424945,903974,21125,34477653,3446070,
latency_sweep,,100,100,1024,2048,True,6874,3866,10796,33562000,3424933,903974,21125,34477641,3446058,
latency_sweep,,100,100,1024,2048,True,6898,3848,10801,33561964,3424849,903974,21137,34477605,3445986,
latency_sweep,,100,100,1024,2048,True,6694,3530,10277,33561988,3424921,903974,21113,34477629,3446034,
latency_sweep,,100,100,1024,2048,True,6776,3679,10511,33562000,3424957,903974,21125,34477641,3446082,
latency_sweep,,100,100,1024,2048,True,6860,3550,10468,33561964,3424957,903974,21125,34477605,3446082,
latency_sweep,,100,100,1024,2048,True,6911,3667,10634,33561952,3424945,903974,21125,34477593,3446070,
latency_sweep,,100,100,1024,2048,True,6637,3749,10438,33561952,3424837,903974,21137,34477593,3445974,
latency_sweep,,150,100,1024,2048,True,7479,4684,12244,33561928,3424897,903974,21125,34477569,3446022,
,,1,1000,1024,4096,True,3807,1644,5464,33561844,3424729,1018338,21101,34597999,3445830,
,,1,1000,1024,4096,True,3485,1627,5120,33561832,3424729,1018338,21101,34597987,3445830,
,,1,1000,1024,4096,True,3621,1486,5114,33561844,3424729,1018338,21113,34597999,3445842,
latency_sweep,,150,100,1024,2048,True,7323,4862,12267,33561952,3424873,903974,21125,34477593,3445998,
latency_sweep,,150,100,1024,2048,True,7515,4778,12374,33561892,3424897,903974,21125,34477533,3446022,
latency_sweep,,150,100,1024,2048,True,7599,4913,12589,33561952,3424897,903974,21137,34477593,3446034,
latency_sweep,,150,100,1024,2048,True,7330,4913,12324,33561880,3424825,903974,21137,34477521,3445962,
latency_sweep,,150,100,1024,2048,True,7445,4893,12418,33561964,3424933,903974,21137,34477605,3446070,
latency_sweep,,150,100,1024,2048,True,7216,4944,12241,33561964,3424873,903974,21125,34477605,3445998,
latency_sweep,,150,100,1024,2048,True,7409,4944,12432,33561892,3424897,903974,21137,34477533,3446034,
latency_sweep,,150,100,1024,2048,True,7391,4687,12156,33561964,3424873,903974,21125,34477605,3445998,
latency_sweep,,150,100,1024,2048,True,7524,4697,12301,33561964,3424897,903974,21137,34477605,3446034,
latency_sweep,,150,100,1024,2048,True,7647,4891,12619,33561904,3424861,903974,21137,34477545,3445998,
latency_sweep,,200,100,1024,2048,True,8221,5640,13967,33561868,3424849,903974,21137,34477509,3445986,
latency_sweep,,200,100,1024,2048,True,8067,5746,13919,33561916,3424873,903974,21137,34477557,3446010,
latency_sweep,,200,100,1024,2048,True,8360,5656,14122,33561868,3424849,903974,21137,34477509,3445986,
latency_sweep,,200,100,1024,2048,True,8366,5547,14018,33561892,3424849,903974,21125,34477533,3445974,
latency_sweep,,200,100,1024,2048,True,8080,5553,13739,33561928,3424873,903974,21125,34477569,3445998,
latency_sweep,,200,100,1024,2048,True,8261,5680,14044,33561880,3424849,903974,21137,34477521,3445986,
latency_sweep,,200,100,1024,2048,True,8257,5606,13966,33561880,3424849,903974,21137,34477521,3445986,
latency_sweep,,200,100,1024,2048,True,8085,5463,13654,33561868,3424849,903974,21137,34477509,3445986,
latency_sweep,,200,100,1024,2048,True,8222,5947,14274,33561916,3424873,903974,21137,34477557,3446010,
latency_sweep,,200,100,1024,2048,True,8374,5667,14147,33561892,3424873,903974,21137,34477533,3446010,
